Product Code,Product Description,Purchase/Usage Frequency,Date,Customer ID,State
22993,Fire Insurance,1,10/31/2011 14:22,14911,Madhya Pradesh
22423,Payroll Account,1,10/31/2011 14:22,14911,Madhya Pradesh
22197,Life Insurance,1,10/31/2011 14:22,14911,Madhya Pradesh
22086,Vehicle Insurance,1,10/31/2011 14:22,14911,Madhya Pradesh
22457,Taxes,1,10/31/2011 14:23,16633,Uttar Pradesh
22086,Vehicle Insurance,1,10/31/2011 14:23,16633,Uttar Pradesh
23209,Securities,1,10/31/2011 14:36,16705,Uttar Pradesh
20727,Long Term Deposits,1,10/31/2011 14:36,16705,Uttar Pradesh
22423,Payroll Account,1,10/31/2011 14:36,16705,Uttar Pradesh
85123A,Recurrent Deposit Account,1,10/31/2011 14:36,16705,Uttar Pradesh
22993,Fire Insurance,1,10/31/2011 14:36,16705,Uttar Pradesh
22386,Debit Card,1,10/31/2011 14:48,18257,Uttar Pradesh
85099B,Short Term Deposits,1,10/31/2011 14:48,18257,Uttar Pradesh
23203A,Medium Term Deposits,1,10/31/2011 14:48,18257,Uttar Pradesh
22423,Payroll Account,1,10/31/2011 15:01,12588,Chhattisgarh
22727,Savings Account,1,10/31/2011 15:20,17924,Uttar Pradesh
22197,Life Insurance,1,10/31/2011 15:36,15329,Uttar Pradesh
22423,Payroll Account,1,10/31/2011 15:36,15329,Uttar Pradesh
22457,Taxes,1,10/31/2011 15:36,15329,Uttar Pradesh
22423,Payroll Account,1,10/31/2011 16:02,12417,Tamil Nadu
22720,Property Insurance,1,10/31/2011 16:02,12417,Tamil Nadu
85123A,Recurrent Deposit Account,1,10/31/2011 16:24,13982,Uttar Pradesh
21034,Home Insurance,1,10/31/2011 16:24,15977,Uttar Pradesh
22469,Credit Card,1,10/31/2011 16:24,15977,Uttar Pradesh
85123A,Recurrent Deposit Account,1,10/31/2011 17:13,15023,Uttar Pradesh
22386,Debit Card,1,11-01-2011 09:01,13461,Uttar Pradesh
23203A,Medium Term Deposits,1,11-01-2011 09:01,13461,Uttar Pradesh
85099B,Short Term Deposits,1,11-01-2011 09:01,13461,Uttar Pradesh
22469,Credit Card,1,11-01-2011 09:14,13697,Uttar Pradesh
22086,Vehicle Insurance,1,11-01-2011 09:24,14911,Madhya Pradesh
84879,Guarantees,1,11-01-2011 09:24,14911,Madhya Pradesh
22469,Credit Card,1,11-01-2011 09:24,14911,Madhya Pradesh
22423,Payroll Account,1,11-01-2011 09:24,14911,Madhya Pradesh
22197,Life Insurance,1,11-01-2011 09:24,14911,Madhya Pradesh
22727,Savings Account,1,11-01-2011 09:46,17166,Uttar Pradesh
22086,Vehicle Insurance,1,11-01-2011 09:56,13758,Uttar Pradesh
85099B,Short Term Deposits,1,11-01-2011 09:56,13758,Uttar Pradesh
22197,Life Insurance,1,11-01-2011 09:56,17139,Uttar Pradesh
22386,Debit Card,1,11-01-2011 09:56,17139,Uttar Pradesh
23203A,Medium Term Deposits,1,11-01-2011 09:56,17139,Uttar Pradesh
22086,Vehicle Insurance,1,11-01-2011 09:56,17139,Uttar Pradesh
22469,Credit Card,1,11-01-2011 10:04,13292,Uttar Pradesh
47566,Travel Insurance,1,11-01-2011 10:16,17377,Uttar Pradesh
85099B,Short Term Deposits,1,11-01-2011 10:21,13327,Uttar Pradesh
23203A,Medium Term Deposits,1,11-01-2011 10:21,13327,Uttar Pradesh
22197,Life Insurance,1,11-01-2011 10:21,13327,Uttar Pradesh
23206,Junior Account,1,11-01-2011 10:27,16029,Uttar Pradesh
84879,Guarantees,1,11-01-2011 10:30,13881,Uttar Pradesh
22727,Savings Account,1,11-01-2011 11:12,17503,Uttar Pradesh
23203A,Medium Term Deposits,1,11-01-2011 11:29,14419,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-01-2011 11:29,14419,Uttar Pradesh
22727,Savings Account,1,11-01-2011 11:29,14419,Uttar Pradesh
21034,Home Insurance,1,11-01-2011 11:29,14419,Uttar Pradesh
23206,Junior Account,1,11-01-2011 11:31,13268,Uttar Pradesh
22383,Pension Plans,1,11-01-2011 11:31,13268,Uttar Pradesh
20725,Funds,1,11-01-2011 11:31,13268,Uttar Pradesh
23209,Securities,1,11-01-2011 11:31,13268,Uttar Pradesh
20727,Long Term Deposits,1,11-01-2011 11:31,13268,Uttar Pradesh
22382,Long Term Loan,1,11-01-2011 11:31,13268,Uttar Pradesh
23203A,Medium Term Deposits,1,11-01-2011 11:33,15527,Uttar Pradesh
22423,Payroll Account,1,11-01-2011 11:33,15527,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-01-2011 11:35,16830,Uttar Pradesh
22720,Property Insurance,1,11-01-2011 11:35,16830,Uttar Pradesh
23203A,Medium Term Deposits,1,11-01-2011 11:35,16830,Uttar Pradesh
22086,Vehicle Insurance,1,11-01-2011 11:35,16960,Uttar Pradesh
22382,Long Term Loan,1,11-01-2011 11:35,16960,Uttar Pradesh
20727,Long Term Deposits,1,11-01-2011 11:35,16960,Uttar Pradesh
21034,Home Insurance,1,11-01-2011 11:35,16960,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-01-2011 11:39,14995,Uttar Pradesh
22720,Property Insurance,1,11-01-2011 11:39,14866,Uttar Pradesh
22086,Vehicle Insurance,1,11-01-2011 12:06,17495,Uttar Pradesh
22457,Taxes,1,11-01-2011 12:06,17495,Uttar Pradesh
22727,Savings Account,1,11-01-2011 12:12,12674,Uttarakhand
21034,Home Insurance,1,11-01-2011 12:25,14485,Uttar Pradesh
22086,Vehicle Insurance,1,11-01-2011 12:25,14485,Uttar Pradesh
21212,Health Insurance,1,11-01-2011 12:39,17346,Uttar Pradesh
84879,Guarantees,1,11-01-2011 12:39,17346,Uttar Pradesh
20725,Funds,1,11-01-2011 12:39,17346,Uttar Pradesh
85099B,Short Term Deposits,1,11-01-2011 12:45,13868,Uttar Pradesh
22423,Payroll Account,1,11-01-2011 12:45,13868,Uttar Pradesh
21212,Health Insurance,1,11-01-2011 12:45,13868,Uttar Pradesh
22423,Payroll Account,1,11-01-2011 12:47,15018,Uttar Pradesh
22382,Long Term Loan,1,11-01-2011 12:48,16360,Uttar Pradesh
84879,Guarantees,1,11-01-2011 12:48,16360,Uttar Pradesh
21212,Health Insurance,1,11-01-2011 12:48,16360,Uttar Pradesh
22383,Pension Plans,1,11-01-2011 12:48,16360,Uttar Pradesh
22197,Life Insurance,1,11-01-2011 12:48,16360,Uttar Pradesh
22993,Fire Insurance,1,11-01-2011 12:48,16360,Uttar Pradesh
22993,Fire Insurance,1,11-01-2011 12:48,16360,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-01-2011 13:04,14432,Uttar Pradesh
22469,Credit Card,1,11-01-2011 13:04,14432,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-01-2011 13:21,15039,Uttar Pradesh
22197,Life Insurance,1,11-01-2011 13:21,15039,Uttar Pradesh
22720,Property Insurance,1,11-01-2011 13:39,16173,Uttar Pradesh
22993,Fire Insurance,1,11-01-2011 13:44,13571,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-01-2011 13:44,13571,Uttar Pradesh
23203A,Medium Term Deposits,1,11-01-2011 13:44,13571,Uttar Pradesh
85099B,Short Term Deposits,1,11-01-2011 13:44,13571,Uttar Pradesh
22197,Life Insurance,1,11-01-2011 13:44,13571,Uttar Pradesh
22386,Debit Card,1,11-01-2011 13:44,13571,Uttar Pradesh
22086,Vehicle Insurance,1,11-01-2011 13:49,12748,Uttar Pradesh
23206,Junior Account,1,11-01-2011 13:56,12682,Uttarakhand
22423,Payroll Account,1,11-01-2011 13:57,14911,Madhya Pradesh
22727,Savings Account,1,11-01-2011 13:57,14911,Madhya Pradesh
22197,Life Insurance,1,11-01-2011 13:57,14911,Madhya Pradesh
23209,Securities,1,11-01-2011 14:29,16729,Uttar Pradesh
23203A,Medium Term Deposits,1,11-01-2011 14:29,16729,Uttar Pradesh
84879,Guarantees,1,11-01-2011 14:29,16729,Uttar Pradesh
22457,Taxes,1,11-01-2011 14:41,15847,Uttar Pradesh
84879,Guarantees,1,11-01-2011 14:41,15847,Uttar Pradesh
22423,Payroll Account,1,11-01-2011 14:45,17668,Uttar Pradesh
22720,Property Insurance,1,11-01-2011 14:45,17668,Uttar Pradesh
23298,NRI Account,1,11-01-2011 14:49,14191,Uttar Pradesh
47566,Travel Insurance,1,11-01-2011 14:49,14191,Uttar Pradesh
84879,Guarantees,1,11-01-2011 14:51,14667,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-01-2011 14:54,14505,Uttar Pradesh
23298,NRI Account,1,11-01-2011 14:54,14505,Uttar Pradesh
22727,Savings Account,1,11-01-2011 14:54,14505,Uttar Pradesh
23203A,Medium Term Deposits,1,11-01-2011 14:54,14505,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-01-2011 15:06,16971,Uttar Pradesh
23203A,Medium Term Deposits,1,11-01-2011 15:12,16458,Uttar Pradesh
85099B,Short Term Deposits,1,11-01-2011 15:12,16458,Uttar Pradesh
22086,Vehicle Insurance,1,11-01-2011 15:19,17739,Uttar Pradesh
22720,Property Insurance,1,11-01-2011 15:34,13969,Uttar Pradesh
23298,NRI Account,1,11-01-2011 15:34,13969,Uttar Pradesh
22197,Life Insurance,1,11-01-2011 15:34,13969,Uttar Pradesh
84879,Guarantees,1,11-01-2011 15:49,17653,Uttar Pradesh
23203A,Medium Term Deposits,1,11-01-2011 15:49,17653,Uttar Pradesh
23209,Securities,1,11-01-2011 15:49,17653,Uttar Pradesh
22423,Payroll Account,1,11-01-2011 15:49,17653,Uttar Pradesh
22423,Payroll Account,1,11-01-2011 15:53,14383,Uttar Pradesh
84879,Guarantees,1,11-01-2011 15:53,14383,Uttar Pradesh
22423,Payroll Account,1,11-01-2011 15:55,15511,Uttar Pradesh
22469,Credit Card,1,11-01-2011 15:55,15511,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-01-2011 17:20,17576,Uttar Pradesh
23298,NRI Account,1,11-02-2011 09:31,17965,Uttar Pradesh
22086,Vehicle Insurance,1,11-02-2011 09:45,15065,Uttar Pradesh
23203A,Medium Term Deposits,1,11-02-2011 09:45,15065,Uttar Pradesh
22386,Debit Card,1,11-02-2011 10:07,16839,Uttar Pradesh
22197,Life Insurance,1,11-02-2011 10:15,17811,Uttar Pradesh
22086,Vehicle Insurance,1,11-02-2011 10:16,16884,Uttar Pradesh
22197,Life Insurance,1,11-02-2011 10:16,16884,Uttar Pradesh
22720,Property Insurance,1,11-02-2011 10:36,17719,Uttar Pradesh
22727,Savings Account,1,11-02-2011 10:36,17719,Uttar Pradesh
22727,Savings Account,1,11-02-2011 10:40,15830,Uttar Pradesh
84879,Guarantees,1,11-02-2011 10:44,17663,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-02-2011 10:51,14216,Uttar Pradesh
22086,Vehicle Insurance,1,11-02-2011 11:20,15275,Uttar Pradesh
21212,Health Insurance,1,11-02-2011 11:20,15275,Uttar Pradesh
22720,Property Insurance,1,11-02-2011 11:20,15275,Uttar Pradesh
84879,Guarantees,1,11-02-2011 11:20,15275,Uttar Pradesh
22993,Fire Insurance,1,11-02-2011 11:23,16790,Uttar Pradesh
84879,Guarantees,1,11-02-2011 11:23,16790,Uttar Pradesh
23203A,Medium Term Deposits,1,11-02-2011 11:23,16790,Uttar Pradesh
84879,Guarantees,1,11-02-2011 11:37,16747,Uttar Pradesh
22469,Credit Card,1,11-02-2011 11:43,12779,Bihar
23203A,Medium Term Deposits,1,11-02-2011 11:49,15750,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-02-2011 11:49,15750,Uttar Pradesh
21034,Home Insurance,1,11-02-2011 11:52,16884,Uttar Pradesh
22086,Vehicle Insurance,1,11-02-2011 11:59,14285,Uttar Pradesh
21034,Home Insurance,1,11-02-2011 12:04,18105,Uttar Pradesh
22457,Taxes,1,11-02-2011 12:04,16014,Uttar Pradesh
22993,Fire Insurance,1,11-02-2011 12:15,14673,Uttar Pradesh
21212,Health Insurance,1,11-02-2011 12:15,14673,Uttar Pradesh
84879,Guarantees,1,11-02-2011 12:20,14390,Uttar Pradesh
22197,Life Insurance,1,11-02-2011 12:23,17410,Uttar Pradesh
22197,Life Insurance,1,11-02-2011 12:26,12748,Uttar Pradesh
21212,Health Insurance,1,11-02-2011 12:26,12748,Uttar Pradesh
21212,Health Insurance,1,11-02-2011 12:34,12955,Uttar Pradesh
22086,Vehicle Insurance,1,11-02-2011 12:34,12955,Uttar Pradesh
23203A,Medium Term Deposits,1,11-02-2011 12:45,17841,Uttar Pradesh
22720,Property Insurance,1,11-02-2011 12:45,17841,Uttar Pradesh
22720,Property Insurance,1,11-02-2011 12:56,18164,Uttar Pradesh
22423,Payroll Account,1,11-02-2011 12:56,18164,Uttar Pradesh
84879,Guarantees,1,11-02-2011 12:56,18164,Uttar Pradesh
85099B,Short Term Deposits,1,11-02-2011 13:01,14974,Uttar Pradesh
22469,Credit Card,1,11-02-2011 13:13,16367,Uttar Pradesh
22720,Property Insurance,1,11-02-2011 13:13,16367,Uttar Pradesh
20728,Particular Plus Account,1,11-02-2011 13:13,16367,Uttar Pradesh
23203A,Medium Term Deposits,1,11-02-2011 13:13,16367,Uttar Pradesh
23209,Securities,1,11-02-2011 13:13,16367,Uttar Pradesh
20725,Funds,1,11-02-2011 13:13,16367,Uttar Pradesh
85099B,Short Term Deposits,1,11-02-2011 13:13,16367,Uttar Pradesh
23206,Junior Account,1,11-02-2011 13:13,16367,Uttar Pradesh
22382,Long Term Loan,1,11-02-2011 13:13,16367,Uttar Pradesh
23206,Junior Account,1,11-02-2011 13:13,16367,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-02-2011 13:13,16367,Uttar Pradesh
21212,Health Insurance,1,11-02-2011 13:19,15743,Uttar Pradesh
22993,Fire Insurance,1,11-02-2011 13:19,15743,Uttar Pradesh
84879,Guarantees,1,11-02-2011 13:37,13769,Uttar Pradesh
22086,Vehicle Insurance,1,11-02-2011 13:40,13316,Uttar Pradesh
22086,Vehicle Insurance,1,11-02-2011 13:41,13904,Uttar Pradesh
21212,Health Insurance,1,11-02-2011 13:41,13904,Uttar Pradesh
21212,Health Insurance,1,11-02-2011 13:46,14102,Uttar Pradesh
22382,Long Term Loan,1,11-02-2011 13:50,16706,Uttar Pradesh
23203A,Medium Term Deposits,1,11-02-2011 14:04,16379,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-02-2011 14:08,16525,Uttar Pradesh
85099B,Short Term Deposits,1,11-02-2011 14:09,14646,West Bengal
21212,Health Insurance,1,11-02-2011 14:09,14646,West Bengal
22382,Long Term Loan,1,11-02-2011 14:09,14646,West Bengal
20725,Funds,1,11-02-2011 14:09,14646,West Bengal
22384,E Account,1,11-02-2011 14:09,14646,West Bengal
22727,Savings Account,1,11-02-2011 14:13,14646,West Bengal
22086,Vehicle Insurance,1,11-02-2011 14:16,16531,Uttar Pradesh
22720,Property Insurance,1,11-02-2011 14:30,17675,Uttar Pradesh
47566,Travel Insurance,1,11-02-2011 14:30,17675,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-02-2011 14:30,17675,Uttar Pradesh
22086,Vehicle Insurance,1,11-02-2011 14:50,14088,Uttar Pradesh
23203A,Medium Term Deposits,1,11-02-2011 14:51,12490,Uttarakhand
22386,Debit Card,1,11-02-2011 14:51,12490,Uttarakhand
85099B,Short Term Deposits,1,11-02-2011 14:51,12490,Uttarakhand
22086,Vehicle Insurance,1,11-02-2011 14:52,17735,Uttar Pradesh
23206,Junior Account,1,11-02-2011 14:52,17735,Uttar Pradesh
23209,Securities,1,11-02-2011 14:52,17735,Uttar Pradesh
20725,Funds,1,11-02-2011 14:52,17735,Uttar Pradesh
22383,Pension Plans,1,11-02-2011 14:52,17735,Uttar Pradesh
85099B,Short Term Deposits,1,11-02-2011 14:52,16748,Uttar Pradesh
20727,Long Term Deposits,1,11-02-2011 14:52,16748,Uttar Pradesh
22384,E Account,1,11-02-2011 14:52,16748,Uttar Pradesh
23206,Junior Account,1,11-02-2011 14:52,16748,Uttar Pradesh
22720,Property Insurance,1,11-02-2011 14:57,12654,Karnataka
22423,Payroll Account,1,11-02-2011 14:57,12654,Karnataka
22086,Vehicle Insurance,1,11-02-2011 14:58,15414,Uttar Pradesh
22086,Vehicle Insurance,1,11-02-2011 15:33,16365,Uttar Pradesh
22197,Life Insurance,1,11-02-2011 15:56,17999,Uttar Pradesh
23209,Securities,1,11-02-2011 15:56,17999,Uttar Pradesh
22086,Vehicle Insurance,1,11-02-2011 15:56,17999,Uttar Pradesh
20727,Long Term Deposits,1,11-02-2011 15:56,17999,Uttar Pradesh
21034,Home Insurance,1,11-02-2011 16:29,16348,Uttar Pradesh
22197,Life Insurance,1,11-02-2011 16:37,16205,Uttar Pradesh
21034,Home Insurance,1,11-02-2011 16:37,16205,Uttar Pradesh
84879,Guarantees,1,11-02-2011 17:09,14528,Uttar Pradesh
22423,Payroll Account,1,11-03-2011 08:56,18044,Uttar Pradesh
22727,Savings Account,1,11-03-2011 09:07,17611,Uttar Pradesh
22727,Savings Account,1,11-03-2011 09:17,17442,Uttar Pradesh
23203A,Medium Term Deposits,1,11-03-2011 09:17,17442,Uttar Pradesh
20728,Particular Plus Account,1,11-03-2011 09:20,17086,Uttar Pradesh
22993,Fire Insurance,1,11-03-2011 09:28,16684,Uttar Pradesh
22727,Savings Account,1,11-03-2011 09:28,16684,Uttar Pradesh
21212,Health Insurance,1,11-03-2011 09:28,16684,Uttar Pradesh
85099B,Short Term Deposits,1,11-03-2011 09:28,16684,Uttar Pradesh
21212,Health Insurance,1,11-03-2011 09:43,12437,Uttarakhand
22197,Life Insurance,1,11-03-2011 09:43,12437,Uttarakhand
23203A,Medium Term Deposits,1,11-03-2011 09:55,13599,Uttar Pradesh
22386,Debit Card,1,11-03-2011 10:05,12808,Rajasthan
85099B,Short Term Deposits,1,11-03-2011 10:13,14098,Uttar Pradesh
22423,Payroll Account,1,11-03-2011 10:30,13636,Uttar Pradesh
84879,Guarantees,1,11-03-2011 10:45,12615,Uttarakhand
22720,Property Insurance,1,11-03-2011 11:32,13709,Uttar Pradesh
23203A,Medium Term Deposits,1,11-03-2011 11:34,17816,Uttar Pradesh
22720,Property Insurance,1,11-03-2011 11:40,17491,Uttar Pradesh
22086,Vehicle Insurance,1,11-03-2011 11:40,17491,Uttar Pradesh
84879,Guarantees,1,11-03-2011 11:40,17491,Uttar Pradesh
23203A,Medium Term Deposits,1,11-03-2011 11:40,17491,Uttar Pradesh
21034,Home Insurance,1,11-03-2011 11:43,16221,Uttar Pradesh
21034,Home Insurance,1,11-03-2011 11:43,16221,Uttar Pradesh
22469,Credit Card,1,11-03-2011 11:51,16841,Uttar Pradesh
22720,Property Insurance,1,11-03-2011 12:18,16992,Uttar Pradesh
22993,Fire Insurance,1,11-03-2011 12:18,16678,Uttar Pradesh
84879,Guarantees,1,11-03-2011 12:37,15551,Uttar Pradesh
23203A,Medium Term Deposits,1,11-03-2011 12:43,14849,Uttar Pradesh
84879,Guarantees,1,11-03-2011 12:43,14849,Uttar Pradesh
22469,Credit Card,1,11-03-2011 12:56,13168,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-03-2011 12:56,13168,Uttar Pradesh
22086,Vehicle Insurance,1,11-03-2011 13:01,16347,Uttar Pradesh
23203A,Medium Term Deposits,1,11-03-2011 13:01,16347,Uttar Pradesh
22469,Credit Card,1,11-03-2011 13:22,18205,Uttar Pradesh
22993,Fire Insurance,1,11-03-2011 13:22,18205,Uttar Pradesh
22720,Property Insurance,1,11-03-2011 13:22,18205,Uttar Pradesh
22469,Credit Card,1,11-03-2011 13:30,15252,Uttar Pradesh
22993,Fire Insurance,1,11-03-2011 13:50,16891,Uttar Pradesh
22086,Vehicle Insurance,1,11-03-2011 13:50,16891,Uttar Pradesh
21034,Home Insurance,1,11-03-2011 13:50,16891,Uttar Pradesh
21034,Home Insurance,1,11-03-2011 13:50,16891,Uttar Pradesh
22423,Payroll Account,1,11-03-2011 13:58,13014,Uttar Pradesh
84879,Guarantees,1,11-03-2011 14:27,15570,Uttar Pradesh
22727,Savings Account,1,11-03-2011 14:27,15570,Uttar Pradesh
22086,Vehicle Insurance,1,11-03-2011 14:27,15570,Uttar Pradesh
22086,Vehicle Insurance,1,11-03-2011 14:32,16500,Uttar Pradesh
23298,NRI Account,1,11-03-2011 14:33,16322,Uttar Pradesh
22457,Taxes,1,11-03-2011 14:47,13408,Uttar Pradesh
47566,Travel Insurance,1,11-03-2011 15:01,17644,Uttar Pradesh
23209,Securities,1,11-03-2011 15:01,17644,Uttar Pradesh
23203A,Medium Term Deposits,1,11-03-2011 15:01,17644,Uttar Pradesh
23298,NRI Account,1,11-03-2011 15:01,17644,Uttar Pradesh
20725,Funds,1,11-03-2011 15:01,17644,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-03-2011 15:01,17450,Uttar Pradesh
22457,Taxes,1,11-03-2011 15:09,14723,Uttar Pradesh
84879,Guarantees,1,11-03-2011 15:09,14723,Uttar Pradesh
21034,Home Insurance,1,11-03-2011 15:09,14723,Uttar Pradesh
22720,Property Insurance,1,11-03-2011 15:18,17403,Uttar Pradesh
21034,Home Insurance,1,11-03-2011 15:27,16914,Uttar Pradesh
20725,Funds,1,11-03-2011 15:27,16914,Uttar Pradesh
21034,Home Insurance,1,11-03-2011 15:27,16914,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-03-2011 15:32,17450,Uttar Pradesh
22469,Credit Card,1,11-03-2011 15:32,17450,Uttar Pradesh
22086,Vehicle Insurance,1,11-03-2011 15:47,16333,Uttar Pradesh
85099B,Short Term Deposits,1,11-03-2011 15:47,17389,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-03-2011 15:54,16602,Uttar Pradesh
22386,Debit Card,1,11-03-2011 16:06,16746,Uttar Pradesh
22086,Vehicle Insurance,1,11-03-2011 16:15,12544,Maharashtra
84879,Guarantees,1,11-03-2011 16:15,12544,Maharashtra
84879,Guarantees,1,11-03-2011 16:28,13914,Uttar Pradesh
22197,Life Insurance,1,11-03-2011 16:30,14428,Uttar Pradesh
20727,Long Term Deposits,1,11-03-2011 16:30,14428,Uttar Pradesh
22457,Taxes,1,11-03-2011 16:30,14428,Uttar Pradesh
22469,Credit Card,1,11-03-2011 16:30,14428,Uttar Pradesh
22469,Credit Card,1,11-03-2011 16:30,14428,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-03-2011 16:30,14428,Uttar Pradesh
22423,Payroll Account,1,11-03-2011 16:30,14428,Uttar Pradesh
84879,Guarantees,1,11-03-2011 16:30,14428,Uttar Pradesh
22720,Property Insurance,1,11-03-2011 16:30,14428,Uttar Pradesh
20727,Long Term Deposits,1,11-03-2011 16:30,14428,Uttar Pradesh
22197,Life Insurance,1,11-03-2011 16:30,14428,Uttar Pradesh
21034,Home Insurance,1,11-03-2011 16:30,14428,Uttar Pradesh
22086,Vehicle Insurance,1,11-03-2011 16:37,17481,Uttar Pradesh
22423,Payroll Account,1,11-03-2011 16:45,16409,Uttar Pradesh
23203A,Medium Term Deposits,1,11-03-2011 16:56,13467,Uttar Pradesh
23203A,Medium Term Deposits,1,11-03-2011 16:56,15640,Uttar Pradesh
85099B,Short Term Deposits,1,11-03-2011 16:56,15640,Uttar Pradesh
21212,Health Insurance,1,11-03-2011 16:56,15640,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-03-2011 16:56,15640,Uttar Pradesh
23298,NRI Account,1,11-03-2011 17:45,13267,Uttar Pradesh
84879,Guarantees,1,11-03-2011 17:45,13267,Uttar Pradesh
84879,Guarantees,1,11-03-2011 17:53,17076,Uttar Pradesh
21034,Home Insurance,1,11-03-2011 18:49,17078,Uttar Pradesh
22423,Payroll Account,1,11-03-2011 19:15,15482,Uttar Pradesh
22423,Payroll Account,1,11-03-2011 19:28,16016,Uttar Pradesh
22469,Credit Card,1,11-03-2011 19:28,16016,Uttar Pradesh
22086,Vehicle Insurance,1,11-04-2011 08:29,14913,Uttar Pradesh
22086,Vehicle Insurance,1,11-04-2011 09:03,13013,Uttar Pradesh
22720,Property Insurance,1,11-04-2011 09:05,13081,Uttar Pradesh
22423,Payroll Account,1,11-04-2011 09:05,13081,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-04-2011 09:05,13081,Uttar Pradesh
20725,Funds,1,11-04-2011 09:05,13081,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 09:05,13081,Uttar Pradesh
20727,Long Term Deposits,1,11-04-2011 09:05,13081,Uttar Pradesh
21212,Health Insurance,1,11-04-2011 09:05,13081,Uttar Pradesh
47566,Travel Insurance,1,11-04-2011 09:05,13081,Uttar Pradesh
23298,NRI Account,1,11-04-2011 09:05,13081,Uttar Pradesh
20728,Particular Plus Account,1,11-04-2011 09:05,13081,Uttar Pradesh
22383,Pension Plans,1,11-04-2011 09:05,13081,Uttar Pradesh
23206,Junior Account,1,11-04-2011 09:05,13081,Uttar Pradesh
22382,Long Term Loan,1,11-04-2011 09:05,13081,Uttar Pradesh
23209,Securities,1,11-04-2011 09:05,13081,Uttar Pradesh
22384,E Account,1,11-04-2011 09:05,13081,Uttar Pradesh
22086,Vehicle Insurance,1,11-04-2011 09:05,13081,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 09:07,12362,Tamil Nadu
23206,Junior Account,1,11-04-2011 09:24,13178,Uttar Pradesh
22384,E Account,1,11-04-2011 09:24,13178,Uttar Pradesh
22383,Pension Plans,1,11-04-2011 09:24,13178,Uttar Pradesh
20728,Particular Plus Account,1,11-04-2011 09:24,13178,Uttar Pradesh
22382,Long Term Loan,1,11-04-2011 09:24,13178,Uttar Pradesh
23203A,Medium Term Deposits,1,11-04-2011 09:52,12397,Tamil Nadu
22423,Payroll Account,1,11-04-2011 09:52,12397,Tamil Nadu
22727,Savings Account,1,11-04-2011 09:52,12397,Tamil Nadu
23209,Securities,1,11-04-2011 09:52,12397,Tamil Nadu
23298,NRI Account,1,11-04-2011 09:52,12397,Tamil Nadu
22720,Property Insurance,1,11-04-2011 09:52,12397,Tamil Nadu
84879,Guarantees,1,11-04-2011 10:05,14150,Uttar Pradesh
21212,Health Insurance,1,11-04-2011 10:05,14150,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-04-2011 10:10,13447,Uttar Pradesh
22469,Credit Card,1,11-04-2011 10:11,12576,Bihar
84879,Guarantees,1,11-04-2011 10:18,15845,Uttar Pradesh
85099B,Short Term Deposits,1,11-04-2011 10:37,17348,Uttar Pradesh
22086,Vehicle Insurance,1,11-04-2011 10:46,14659,Uttar Pradesh
22386,Debit Card,1,11-04-2011 10:46,14659,Uttar Pradesh
22086,Vehicle Insurance,1,11-04-2011 10:47,17203,Uttar Pradesh
22469,Credit Card,1,11-04-2011 10:57,18102,Uttar Pradesh
22720,Property Insurance,1,11-04-2011 10:59,13004,Uttar Pradesh
85099B,Short Term Deposits,1,11-04-2011 10:59,13004,Uttar Pradesh
22197,Life Insurance,1,11-04-2011 10:59,13004,Uttar Pradesh
22727,Savings Account,1,11-04-2011 11:04,12944,Uttar Pradesh
22382,Long Term Loan,1,11-04-2011 11:06,13313,Uttar Pradesh
20728,Particular Plus Account,1,11-04-2011 11:06,13313,Uttar Pradesh
23203A,Medium Term Deposits,1,11-04-2011 11:06,13313,Uttar Pradesh
85099B,Short Term Deposits,1,11-04-2011 11:06,13313,Uttar Pradesh
85123A,Recurrent Deposit Account,1,11-04-2011 11:06,13313,Uttar Pradesh
23298,NRI Account,1,11-04-2011 11:41,18122,Uttar Pradesh
22086,Vehicle Insurance,1,11-04-2011 11:41,18122,Uttar Pradesh
